A1Num	A2Num	B1Num	Mean_classification_prob
2	31	26	0.8772728816481414
2	23	20	0.8763546371555918
2	13	14	0.8763366418453795
2	22	4	0.8748539093465613
2	32	14	0.8739520568060029
2	11	25	0.8739145688369362
2	24	26	0.8694222532567508
2	27	25	0.8676879880512264
2	1	28	0.8632545408437851
2	1	27	0.8579836276683689
2	6	3	0.8578236722966907
2	10	26	0.8456210420732968
2	25	27	0.8266939686106076
2	3	27	0.8113936641529933
2	3	6	0.8105226552616905
2	17	4	0.8102929740685921
2	23	26	0.8049634571791651
2	30	26	0.8011412382322375
2	4	27	0.7880928133053614
2	4	28	0.7845335379029541
2	3	28	0.7787934440996245
2	45	7	0.7655492328903466
2	3	12	0.7622275127169896
2	37	7	0.7506306483341093
2	24	7	0.7476271284147696
2	25	6	0.7463424815225075
2	10	7	0.7434656896427909
2	39	7	0.7394805240011767
2	23	7	0.7384209344525177
2	5	4	0.7247069124198733
2	22	8	0.7223333120207909
2	5	3	0.7151549729473046
2	44	7	0.7088331316849732
2	46	7	0.7085429475844309
2	25	12	0.704377716687922
2	43	7	0.7033465526286906
2	22	5	0.7027749031020905
2	40	7	0.6975114961993161
2	41	7	0.6962386360362325
2	42	7	0.6941029086375485
2	36	7	0.6931253756933483
2	35	7	0.6925422859558581
2	25	28	0.6908392572498658
2	33	7	0.6856720505611422
2	34	7	0.6797371272442188
2	13	7	0.6625805539395906
2	32	7	0.6591212393428663
2	4	6	0.6194755511842177
2	22	14	0.6055576415298468
2	7	4	0.5797745852142842
2	4	12	0.5796817791578488
2	36	21	0.5773395334010135
2	20	7	0.5754495608455185
2	33	21	0.5742865794399711
2	35	21	0.5741411885574327
2	22	20	0.5687595607827653
2	34	21	0.5606426774004083
2	32	21	0.5513518191689006
2	37	21	0.5501071945294081
2	38	21	0.5470457118931564
2	22	11	0.543037163388358
2	45	4	0.5375611596683946
2	39	21	0.5375040948632029
2	46	4	0.5283506069859379
2	24	4	0.5269616954358302
2	45	21	0.5204586065998187
2	22	25	0.5074600761299625
2	1	7	0.4842586716955499
2	42	4	0.4735811891111958
2	44	4	0.4732170834493911
2	43	4	0.4710946671955235
2	22	7	0.4688002878025429
2	13	4	0.4679211617995474
2	22	9	0.4658261586389473
2	40	21	0.4643448849157743
2	36	24	0.4606584996913067
2	35	24	0.4581460094160072
2	33	24	0.4577179565885404
2	41	21	0.4541850753206795
2	20	4	0.4473011885126689
2	42	21	0.4471073227008552
2	34	24	0.44414852683367456
2	18	9	0.4430846460608871
2	32	24	0.4427969322175386
2	45	13	0.4392498423551775
