A1Num	A2Num	B1Num	Mean_classification_prob
1	25	11	0.6036552063176276
1	39	7	0.60334713115772
1	32	9	0.6000019812221832
1	20	28	0.5998306241515554
1	40	20	0.5977554333823469
1	41	20	0.5967466544887268
1	16	27	0.5949766855434921
1	42	20	0.5939725501189708
1	39	9	0.5901944661516014
1	20	27	0.5879609739757451
1	43	20	0.5810313277538008
1	44	20	0.5707294637814051
1	13	25	0.5700487967230257
1	13	14	0.5571746789423897
1	13	11	0.5543803423586143
1	46	20	0.5509877107757537
1	25	20	0.5452511227004999
1	20	7	0.5435859907419359
1	25	8	0.5172670601262782
1	45	9	0.5143906471497054
1	16	2	0.5112426140875571
1	40	26	0.5070117358532139
1	41	26	0.5064429277550733
1	13	20	0.5028146451897391
1	40	7	0.501712939287317
1	41	7	0.4994050522782337
1	42	26	0.4964860932233803
1	42	7	0.4937130065628822
1	44	26	0.4932984266737618
1	40	9	0.4881920480438888
1	43	26	0.4865224664860166
1	2	7	0.4842586716955499
1	46	26	0.4836430105156831
1	44	7	0.4804223529589036
1	43	7	0.4757454461325666
1	41	9	0.473182327573844
1	16	7	0.4698252692000828
1	46	7	0.4688132584054181
1	42	9	0.4593595619414766
1	25	26	0.4465598156983948
1	43	9	0.4315489141639212
1	13	7	0.4078300452962814
1	44	9	0.4036839594097832
1	13	26	0.3949677475845087
1	33	13	0.3899137281640466
1	35	13	0.3858575894238317
1	13	9	0.38180746000460064
1	46	9	0.38039518786713095
1	3	7	0.3797375924498593
1	34	13	0.37238278024185656
1	36	13	0.3597321219474177
1	32	13	0.3592945412778261
1	29	9	0.35884164044924594
1	8	3	0.3461440771610725
1	24	4	0.33422317070216623
1	4	7	0.3142910367888374
1	25	7	0.3141604461559288
1	36	15	0.2980595642947284
1	36	10	0.29640453136719314
1	35	15	0.2954974885592229
1	35	10	0.2933931845103799
1	33	15	0.2900216859722502
1	38	13	0.2861273508562898
1	24	8	0.2847780250856774
1	37	13	0.28354403073250584
1	33	10	0.2833028140277273
1	34	15	0.2818332813213694
1	34	10	0.2803178113070301
1	37	15	0.2768169021546958
1	38	15	0.2751983547336733
1	37	10	0.2742265666021359
1	38	10	0.2737370979564245
1	39	13	0.2717204453315876
1	45	13	0.26862866724971274
1	32	10	0.2680634897937336
1	32	15	0.26614938067596816
1	24	1	0.26370915755865626
1	39	10	0.262593555543912
1	2	2	0.25792340349875625
1	39	15	0.2536292956667354
1	24	14	0.248030457018466
1	24	5	0.24327030847997005
1	37	19	0.2372518821502733
1	38	19	0.2338386219968421
1	45	19	0.2333578053497533
1	20	13	0.2327899282136599
1	29	3	0.23044451140527716
1	39	19	0.22365020808840025
1	12	3	0.22052927825059088
1	9	3	0.21559555705945688
1	40	10	0.2110534530775492
1	41	10	0.20928851814997207
1	6	3	0.20903250236068216
1	45	15	0.2075307645627494
1	4	2	0.2044449754163396
1	36	16	0.2035113166270664
1	35	16	0.2032806052341296
1	45	10	0.20303653773240005
1	3	2	0.20109948618665804
1	33	16	0.1960539793089877
1	2	13	0.19469313413936415
1	24	25	0.1939118970590029
1	16	13	0.1937457322827857
1	34	16	0.1921840225964126
1	42	10	0.19192106313500493
1	36	19	0.18976448872939575
1	37	16	0.1892974027312162
1	40	13	0.1890298612773339
1	36	21	0.18790949519541936
1	35	19	0.18759726385380365
1	38	16	0.1870352851969444
1	35	21	0.18622283011934698
1	43	10	0.18520394352413272
1	40	15	0.18438039763093608
1	44	19	0.18325304964891592
1	41	13	0.18203006556708914
1	32	16	0.1819705381147684
1	40	19	0.18141729680229704
1	44	10	0.17967451902172565
1	41	19	0.17953505044097007
1	46	19	0.1791852385088118
1	34	19	0.17864907122165108
1	33	21	0.17853131706979358
1	43	19	0.17729482353726275
1	39	16	0.17695338340604322
1	42	13	0.17578797639090712
1	42	19	0.17571702195699224
1	32	21	0.17458469468469126
1	34	21	0.1745595276261827
1	41	15	0.17145410919648132
1	44	13	0.17135029072638752
1	25	10	0.17050460359836472
1	24	9	0.16850150704046174
1	31	8	0.16807608850954395
1	43	13	0.16727811585816735
1	37	21	0.16661118406792622
1	38	21	0.16619043595692173
1	46	13	0.1654996530503658
1	25	19	0.1641395023730323
1	32	19	0.16218560671439508
1	45	21	0.16138976229631324
1	24	11	0.1593493714874852
1	39	21	0.15882524399089706
1	25	14	0.15779414104474296
1	33	19	0.1556386148867115
1	42	15	0.15476295550771552
1	46	10	0.15133690499151806
1	31	14	0.14918178876686528
1	24	20	0.14500062201384234
1	13	19	0.14368837242254096
1	45	16	0.14210486850910156
1	13	10	0.14062374137716951
1	24	7	0.14011309981612596
1	16	22	0.14004117320310872
1	44	15	0.13625763732201
1	46	15	0.1334364856910872
1	40	16	0.13339611307584695
1	43	15	0.13291783168560842
1	31	9	0.13199962767364226
1	35	24	0.13138566159922532
1	5	4	0.13134997367725365
1	41	16	0.12977204824218327
1	31	1	0.1286800171505349
1	34	24	0.12404495905599078
1	25	4	0.12249215441973928
1	13	13	0.12125413677321005
1	32	24	0.12080762220431243
1	33	24	0.12070590410891635
1	42	16	0.11839056759158426
1	24	26	0.1176685623123471
1	36	24	0.11657278788322813
1	28	3	0.11624931342563327
1	31	5	0.11488630664555315
1	40	21	0.11258991308765844
1	2	22	0.11242203555615178
1	44	21	0.11190148489854136
1	20	22	0.11050275727859273
1	18	9	0.11038675053658964
1	45	23	0.10951610532848836
1	29	25	0.10951411267589138
1	41	21	0.10948005099801923
1	42	21	0.1088680832106845
1	45	24	0.10729708036120916
1	38	24	0.10699488427634173
1	43	21	0.10667143497092717
1	37	24	0.106274078235464
1	25	2	0.10518593999613372
1	46	21	0.1049674326980864
1	39	24	0.10449224863852727
1	10	8	0.10418074752546544
1	3	13	0.1012315409968034
1	43	16	0.10108460757934848
1	44	16	0.10067504301878703
1	25	21	0.1001343301956626
1	46	16	0.0985635879165617
1	13	15	0.0952916132796857
1	5	3	0.09294597395316337
1	25	13	0.08931157143403819
1	29	16	0.08818104915896369
1	10	14	0.08676733031503944
1	44	23	0.08391221147150599
1	41	24	0.08246132392964985
1	44	24	0.08205091005608428
1	42	24	0.08202052691762636
1	40	24	0.08178691178848461
1	46	23	0.08148900001466741
1	10	9	0.08143454384232511
1	4	13	0.08119395781075724
1	43	24	0.08030430863859747
1	46	24	0.07997624732578536
1	13	16	0.07830888343514203
1	28	9	0.07482148844904363
1	13	21	0.07330294398741391
1	14	9	0.07284820629106578
1	31	11	0.07077658372495914
1	10	1	0.06980130181647426
1	24	19	0.067212118254287
1	27	3	0.06504651503037684
1	31	20	0.0636887700968028
1	21	4	0.06118388423003531
1	23	8	0.060751180684561285
1	10	5	0.05950405321800392
1	25	22	0.05896844081862456
1	24	15	0.05798841473059638
1	13	24	0.05796061247774832
1	3	22	0.05686984404865391
1	12	4	0.056706166440016435
1	21	9	0.05609454980902269
1	21	7	0.055642893421401815
1	43	23	0.05369990713517241
1	22	8	0.05215287244951849
1	25	9	0.05195831215865504
1	31	19	0.051751876683775934
1	18	25	0.05115016749885986
1	31	26	0.051005052523258564
1	10	7	0.05089724329736724
1	21	8	0.04919443758495205
1	23	14	0.049120697917630615
1	31	15	0.04869651614253146
1	21	19	0.048687886561050164
1	19	19	0.04785813570885846
1	6	4	0.04783486417794944
1	27	9	0.04537024781105629
1	42	23	0.04519469657890991
1	11	9	0.045164265436506916
1	23	9	0.04426928809582534
1	21	13	0.04404610386055893
1	22	14	0.043667389014412056
1	22	9	0.04286632189124087
1	23	1	0.04045597275481052
1	22	1	0.04042414903654265
1	30	1	0.03981558094550283
1	26	9	0.038640242970195415
1	21	5	0.038532253830142416
1	10	11	0.038111712632656315
1	10	20	0.037252307301454964
1	21	1	0.037074323604576576
1	24	13	0.037036374301583436
1	13	23	0.03673985184492927
1	10	25	0.03671766810412815
1	30	5	0.036391122070895884
1	23	7	0.035988194689912684
1	21	25	0.03464790213498263
1	23	5	0.034420703914896905
1	22	5	0.03376570744335111
1	10	19	0.03373426309030122
1	10	15	0.03359065049863669
1	21	14	0.033450013753863014
1	27	4	0.03264626120371536
1	22	7	0.03247886825219686
1	15	19	0.032236224447803885
1	35	23	0.03049771289831792
1	23	4	0.030467873799310468
1	36	23	0.030440573490558683
1	23	25	0.03015669711669895
1	22	4	0.03007702476826413
1	28	25	0.030027210529644462
1	21	15	0.029845186447335505
1	38	23	0.029721351117054495
1	24	10	0.029624349631118426
1	14	25	0.029553221396475107
1	10	26	0.02953979479268728
1	37	23	0.028937186615490638
1	39	23	0.028859306458455167
1	22	25	0.02871315256357275
1	21	20	0.028309005802817682
1	34	23	0.02796556596601579
1	31	13	0.027855586495564008
1	24	21	0.027087964807476744
1	4	22	0.026871482309873282
1	41	23	0.02553361536177133
1	21	26	0.02540191443199142
1	27	25	0.025397903979259187
1	33	23	0.02506658535020893
1	40	23	0.02466455684914973
1	23	20	0.024140992957522055
1	24	23	0.024014615033856525
1	30	11	0.02388204817738336
1	23	11	0.023573244006467275
1	11	25	0.0235008571201378
1	45	18	0.02331055737395172
1	22	11	0.0231732797817768
1	21	11	0.022651802996779997
1	22	20	0.02191014970453648
1	32	23	0.02172382279569128
1	24	16	0.021239333442566597
1	21	23	0.02093262084478873
1	46	18	0.02035773938469559
1	30	26	0.020057065605961863
1	23	26	0.02001084601933609
1	21	16	0.019835555522052108
1	44	18	0.01962142768989533
1	22	26	0.019467646066736826
1	23	15	0.019028929786015284
1	36	18	0.01875719757260022
1	35	18	0.01855015481305229
1	43	18	0.01843934021005613
1	41	18	0.018366384492921682
1	30	19	0.018361089317886638
1	22	15	0.01828414547027661
1	26	25	0.018236973049338787
1	10	13	0.018005068730325518
1	42	18	0.01779503603555239
1	24	24	0.01769320965333915
1	34	18	0.017623704355217082
1	40	18	0.017576870178180524
1	37	18	0.01756481587341741
1	18	16	0.017434242209950976
1	21	21	0.017292953494205197
1	38	18	0.016900564797012373
1	25	18	0.016833821794116268
1	23	19	0.016544462718654382
1	31	23	0.01607243168060332
1	31	16	0.01602500901568309
1	39	18	0.015973322096184725
1	13	18	0.01589893597625936
1	22	19	0.01552467798040524
1	19	23	0.015515595086814996
1	33	18	0.01546605800700274
1	21	18	0.015058046781700675
1	32	18	0.014841194897660987
1	21	10	0.014809929129125987
1	23	13	0.012733727796296064
1	22	13	0.012691859619666295
1	10	10	0.012607634227238098
1	21	24	0.011815514224491685
1	10	21	0.011282763389506158
1	10	23	0.011174623258213293
1	19	24	0.010762231938086095
1	15	23	0.010645886265134723
1	22	10	0.010522221647896759
1	31	24	0.010376022529058731
1	23	21	0.010121767703077378
1	10	16	0.010100194896380263
1	23	10	0.009910384209633584
1	28	16	0.009814594876955364
1	31	17	0.009559492688977971
1	14	16	0.009276880163374905
1	31	18	0.009276792255927315
1	24	18	0.009074171726077464
1	22	21	0.008828757309482555
1	23	23	0.008378390330539278
1	27	16	0.008187432331483396
1	25	15	0.00808830317088096
1	11	16	0.007970044196377767
1	22	16	0.007947132613341991
1	23	16	0.0077440877791380685
1	30	23	0.007711817664433756
1	26	16	0.007570479602482187
1	30	18	0.007275409176578306
1	22	18	0.0070950253182558674
1	10	24	0.0069955913469705155
1	22	23	0.006991232627269453
1	23	18	0.0067770338818707926
1	15	24	0.006679498461086103
1	10	18	0.0065250811336715255
1	30	24	0.006375821125568677
1	22	24	0.005943895078575495
1	25	16	0.005876221608542597
1	23	24	0.005853413633442588
