Bandgap	Ehull	StructuredFormula	A1	A1_frac	A2	A2_frac	B1	B1_frac	B2	B2_frac	O	O_frac	atom_numA1	atom_numA2	atom_numB1	atom_numB2	atom_numO	mend_numA1	mend_numA2	mend_numB1	mend_numB2	mend_numO	atomic_rA1	atomic_rA2	atomic_rB1	atomic_rB2	atomic_rO	A1_X	A2_X	B1_X	B2_X	O_X	M_A1	M_A2	M_B1	M_B2	M_O	V_A1	V_A2	V_B1	V_B2	V_O	therm_con_A1	therm_con_A2	therm_con_B1	therm_con_B2	therm_con_O	polarizability_A1	polarizability_A2	polarizability_B1	polarizability_B2	polarizability_O	lattice_const_A1	lattice_const_A2	lattice_const_B1	lattice_const_B2	lattice_const_O	Row_A1	Row_A2	Row_B1	Row_B2	Row_O	Group_A1	Group_A2	Group_B1	Group_B2	Group_O	nA	nB	nO	rA_avg	rB_avg	rO	rA/rB	rA/rO	rB/rO	rA-rB	Goldschmidt_TF	SISSO_1	SISSO_2	SISSO_3	SISSO_4	SISSO_5	SISSO_6	SISSO_7	SISSO_8	SISSO_9	SISSO_10
0.0	177.283020385	(Ba0.875Zn0.125)CoO3	Ba	0.875	Zn	0.125	Co	1.0	_	0.0	O	3.0	56	30	27	0	8	14.0	76.0	64.0	0.0	101.0	2.15	1.35	1.35	0.0	0.6	0.89	1.65	1.88	0.0	3.44	137.327	65.409	58.933195	0.0	15.9994	38.16	9.16	6.67	0.0	17.36	18.0	120.0	100.0	0.0	0.02658	272.0	38.67	55.0	0.0	5.3	5.02	2.66	2.51	0.0	6.83	6	4	4	0	2	2	12	9	0	16	2.0	4.0	-2	1.41375	0.67	1.26	2.110074626865672	1.1220238095238095	0.5317460317460317	0.74375	0.9795993555427623	43.181625	5.690000000000005	7.16	0.0007835276967930029	12.810000000000002	276.63367537313434	276.8695247286771	278.97572335782667	-0.48592666479147273	1.4377531982942433
0.0	325.497887744	(Ba0.875Zn0.125)NiO3	Ba	0.875	Zn	0.125	Ni	1.0	_	0.0	O	3.0	56	30	28	0	8	14.0	76.0	67.0	0.0	101.0	2.15	1.35	1.35	0.0	0.6	0.89	1.65	1.91	0.0	3.44	137.327	65.409	58.6934	0.0	15.9994	38.16	9.16	6.59	0.0	17.36	18.0	120.0	91.0	0.0	0.02658	272.0	38.67	49.0	0.0	5.3	5.02	2.66	3.52	0.0	6.83	6	4	4	0	2	2	12	10	0	16	2.0	4.0	-2	1.41375	0.62	1.26	2.280241935483871	1.1220238095238095	0.49206349206349204	0.7937500000000001	1.005652529892304	37.151625	1.3099999999999952	7.130000000000001	0.0007835276967930029	6.780000000000008	276.51350806451615	276.72541059440846	278.97572335782667	-0.4641086882713559	1.5579205069124422
0.0	249.549443408	(Ba0.75Zn0.25)CoO3	Ba	0.75	Zn	0.25	Co	1.0	_	0.0	O	3.0	56	30	27	0	8	14.0	76.0	64.0	0.0	101.0	2.15	1.35	1.35	0.0	0.6	0.89	1.65	1.88	0.0	3.44	137.327	65.409	58.933195	0.0	15.9994	38.16	9.16	6.67	0.0	17.36	18.0	120.0	100.0	0.0	0.02658	272.0	38.67	55.0	0.0	5.3	5.02	2.66	2.51	0.0	6.83	6	4	4	0	2	2	12	9	0	16	2.0	4.0	-2	1.3375	0.67	1.26	1.9962686567164176	1.0615079365079365	0.5317460317460317	0.6674999999999999	0.9516631420373353	43.181625	5.690000000000005	7.16	0.0007835276967930029	12.810000000000002	276.6712313432836	276.95539448532094	278.97572335782667	-0.5089008886595597	1.4001972281449893
0.0	407.147186056	(Ba0.75Zn0.25)NiO3	Ba	0.75	Zn	0.25	Ni	1.0	_	0.0	O	3.0	56	30	28	0	8	14.0	76.0	67.0	0.0	101.0	2.15	1.35	1.35	0.0	0.6	0.89	1.65	1.91	0.0	3.44	137.327	65.409	58.6934	0.0	15.9994	38.16	9.16	6.59	0.0	17.36	18.0	120.0	91.0	0.0	0.02658	272.0	38.67	49.0	0.0	5.3	5.02	2.66	3.52	0.0	6.83	6	4	4	0	2	2	12	10	0	16	2.0	4.0	-2	1.3375	0.62	1.26	2.157258064516129	1.0615079365079365	0.49206349206349204	0.7174999999999999	0.9769733319851369	37.151625	1.3099999999999952	7.130000000000001	0.0007835276967930029	6.780000000000008	276.5602419354839	276.819715267469	278.97572335782667	-0.48810505996591025	1.5111866359447006
0.0	73.7475037184	(La0.875Zn0.125)CoO3	La	0.875	Zn	0.125	Co	1.0	_	0.0	O	3.0	57	30	27	0	8	33.0	76.0	64.0	0.0	101.0	1.95	1.35	1.35	0.0	0.6	1.1	1.65	1.88	0.0	3.44	138.90547	65.409	58.933195	0.0	15.9994	22.39	9.16	6.67	0.0	17.36	13.0	120.0	100.0	0.0	0.02658	215.0	38.67	55.0	0.0	5.3	3.75	2.66	2.51	0.0	6.83	8	4	4	0	2	3	12	9	0	16	2.875	3.2	-2	1.1355	0.682	1.26	1.6649560117302051	0.9011904761904761	0.5412698412698413	0.4534999999999999	0.8722318714378859	45.705124999999995	21.66	9.17	5.4261624509558393e-05	28.779999999999998	221.7885439882698	222.2072758597077	223.97572335782667	-0.6128160284090229	1.2417590420332356
0.0	188.139583805	(La0.875Zn0.125)NiO3	La	0.875	Zn	0.125	Ni	1.0	_	0.0	O	3.0	57	30	28	0	8	33.0	76.0	67.0	0.0	101.0	1.95	1.35	1.35	0.0	0.6	1.1	1.65	1.91	0.0	3.44	138.90547	65.409	58.6934	0.0	15.9994	22.39	9.16	6.59	0.0	17.36	13.0	120.0	91.0	0.0	0.02658	215.0	38.67	49.0	0.0	5.3	3.75	2.66	3.52	0.0	6.83	8	4	4	0	2	3	12	10	0	16	2.875	3.2	-2	1.1355	0.6839999999999999	1.26	1.6600877192982457	0.9011904761904761	0.5428571428571428	0.4515	0.8713345135454602	39.675125	14.66	9.139999999999999	5.4261624509558393e-05	22.750000000000004	221.79141228070176	222.21124679424722	223.97572335782667	-0.6135029357258563	1.238890749601276
0.0	121.20205853200001	(La0.75Zn0.25)CoO3	La	0.75	Zn	0.25	Co	1.0	_	0.0	O	3.0	57	30	27	0	8	33.0	76.0	64.0	0.0	101.0	1.95	1.35	1.35	0.0	0.6	1.1	1.65	1.88	0.0	3.44	138.90547	65.409	58.933195	0.0	15.9994	22.39	9.16	6.67	0.0	17.36	13.0	120.0	100.0	0.0	0.02658	215.0	38.67	55.0	0.0	5.3	3.75	2.66	2.51	0.0	6.83	8	4	4	0	2	3	12	9	0	16	2.75	3.3	-2	1.099	0.6805	1.26	1.614988978692138	0.8722222222222222	0.540079365079365	0.4185	0.859605718535978	45.705124999999995	21.66	9.17	5.4261624509558393e-05	28.779999999999998	221.80351102130786	222.24461673984385	223.97572335782667	-0.6224331904152064	1.2267920089951683
0.0	241.991215895	(La0.75Zn0.25)NiO3	La	0.75	Zn	0.25	Ni	1.0	_	0.0	O	3.0	57	30	28	0	8	33.0	76.0	67.0	0.0	101.0	1.95	1.35	1.35	0.0	0.6	1.1	1.65	1.91	0.0	3.44	138.90547	65.409	58.6934	0.0	15.9994	22.39	9.16	6.59	0.0	17.36	13.0	120.0	91.0	0.0	0.02658	215.0	38.67	49.0	0.0	5.3	3.75	2.66	3.52	0.0	6.83	8	4	4	0	2	3	12	10	0	16	2.75	3.3	-2	1.099	0.6759999999999999	1.26	1.6257396449704142	0.8722222222222222	0.5365079365079365	0.42300000000000004	0.8616037690181124	39.675125	14.66	9.139999999999999	5.4261624509558393e-05	22.750000000000004	221.79726035502958	222.2358641240477	223.97572335782667	-0.6209181949001704	1.2330426752734445
0.0	181.65974631400002	(La0.625Zn0.375)CoO3	La	0.625	Zn	0.375	Co	1.0	_	0.0	O	3.0	57	30	27	0	8	33.0	76.0	64.0	0.0	101.0	1.95	1.35	1.35	0.0	0.6	1.1	1.65	1.88	0.0	3.44	138.90547	65.409	58.933195	0.0	15.9994	22.39	9.16	6.67	0.0	17.36	13.0	120.0	100.0	0.0	0.02658	215.0	38.67	55.0	0.0	5.3	3.75	2.66	2.51	0.0	6.83	8	4	4	0	2	3	12	9	0	16	2.625	3.4	-2	1.0625	0.679	1.26	1.56480117820324	0.8432539682539683	0.538888888888889	0.38349999999999995	0.8469600305857433	45.705124999999995	21.66	9.17	5.4261624509558393e-05	28.779999999999998	221.81869882179677	222.2821588523825	223.97572335782667	-0.6319609319310066	1.2116042085062704
0.0	304.21609798400004	(La0.625Zn0.375)NiO3	La	0.625	Zn	0.375	Ni	1.0	_	0.0	O	3.0	57	30	28	0	8	33.0	76.0	67.0	0.0	101.0	1.95	1.35	1.35	0.0	0.6	1.1	1.65	1.91	0.0	3.44	138.90547	65.409	58.6934	0.0	15.9994	22.39	9.16	6.59	0.0	17.36	13.0	120.0	91.0	0.0	0.02658	215.0	38.67	49.0	0.0	5.3	3.75	2.66	3.52	0.0	6.83	8	4	4	0	2	3	12	10	0	16	2.625	3.4	-2	1.0625	0.6679999999999999	1.26	1.5905688622754492	0.8432539682539683	0.53015873015873	0.3945000000000001	0.8517922714241475	39.675125	14.66	9.139999999999999	5.4261624509558393e-05	22.750000000000004	221.80393113772456	222.2612234091487	223.97572335782667	-0.6283325578903659	1.2263718925784795
0.0	71.5466155309	(Pr0.875Zn0.125)CoO3	Pr	0.875	Zn	0.125	Co	1.0	_	0.0	O	3.0	59	30	27	0	8	31.0	76.0	64.0	0.0	101.0	1.85	1.35	1.35	0.0	0.6	1.13	1.65	1.88	0.0	3.44	140.90765	65.409	58.933195	0.0	15.9994	20.8	9.16	6.67	0.0	17.36	13.0	120.0	100.0	0.0	0.02658	216.0	38.67	55.0	0.0	5.3	3.67	2.66	2.51	0.0	6.83	8	4	4	0	2	5	12	9	0	16	2.875	3.2	-2	1.11625	0.682	1.26	1.6367302052785921	0.8859126984126984	0.5412698412698413	0.4342499999999999	0.8652227027778234	46.788374999999995	23.349999999999998	9.1	6.209929173240241e-05	30.469999999999995	222.7975197947214	223.22849249749922	224.97572335782667	-0.6162125370573055	1.2347382697947213
0.0	77.590214277	(Pr0.875Zn0.125)FeO3	Pr	0.875	Zn	0.125	Fe	1.0	_	0.0	O	3.0	59	30	26	0	8	31.0	76.0	61.0	0.0	101.0	1.85	1.35	1.4	0.0	0.6	1.13	1.65	1.83	0.0	3.44	140.90765	65.409	55.845	0.0	15.9994	20.8	9.16	7.09	0.0	17.36	13.0	120.0	80.0	0.0	0.02658	216.0	38.67	62.0	0.0	5.3	3.67	2.66	2.87	0.0	6.83	8	4	4	0	2	5	12	8	0	16	3.09375	3.0	-2	1.085625	0.69	1.26	1.5733695652173916	0.8616071428571429	0.5476190476190476	0.3956250000000001	0.8505678685234336	53.838375	31.349999999999998	9.149999999999999	6.209929173240241e-05	37.519999999999996	222.82225543478262	223.27719830330605	224.98544972998846	-0.6272983464835137	1.2100026297335205
0.0	178.590945618	(Pr0.875Zn0.125)NiO3	Pr	0.875	Zn	0.125	Ni	1.0	_	0.0	O	3.0	59	30	28	0	8	31.0	76.0	67.0	0.0	101.0	1.85	1.35	1.35	0.0	0.6	1.13	1.65	1.91	0.0	3.44	140.90765	65.409	58.6934	0.0	15.9994	20.8	9.16	6.59	0.0	17.36	13.0	120.0	91.0	0.0	0.02658	216.0	38.67	49.0	0.0	5.3	3.67	2.66	3.52	0.0	6.83	8	4	4	0	2	5	12	10	0	16	2.875	3.2	-2	1.11625	0.6839999999999999	1.26	1.6319444444444446	0.8859126984126984	0.5428571428571428	0.43225	0.8643325559642662	40.758375	16.349999999999998	9.07	6.209929173240241e-05	24.44	222.80030555555555	223.2323881115198	224.97572335782667	-0.6168898951484777	1.2319525089605736
0.0	111.98936865700001	(Pr0.75Zn0.25)CoO3	Pr	0.75	Zn	0.25	Co	1.0	_	0.0	O	3.0	59	30	27	0	8	31.0	76.0	64.0	0.0	101.0	1.85	1.35	1.35	0.0	0.6	1.13	1.65	1.88	0.0	3.44	140.90765	65.409	58.933195	0.0	15.9994	20.8	9.16	6.67	0.0	17.36	13.0	120.0	100.0	0.0	0.02658	216.0	38.67	55.0	0.0	5.3	3.67	2.66	2.51	0.0	6.83	8	4	4	0	2	5	12	9	0	16	2.75	3.3	-2	1.0825	0.6805	1.26	1.5907421013960323	0.8591269841269842	0.540079365079365	0.402	0.8535932156297281	46.788374999999995	23.349999999999998	9.1	6.209929173240241e-05	30.469999999999995	222.81125789860397	223.26285111423368	224.97572335782667	-0.6250213141016433	1.2210001659121614
0.0	117.557011554	(Pr0.75Zn0.25)FeO3	Pr	0.75	Zn	0.25	Fe	1.0	_	0.0	O	3.0	59	30	26	0	8	31.0	76.0	61.0	0.0	101.0	1.85	1.35	1.4	0.0	0.6	1.13	1.65	1.83	0.0	3.44	140.90765	65.409	55.845	0.0	15.9994	20.8	9.16	7.09	0.0	17.36	13.0	120.0	80.0	0.0	0.02658	216.0	38.67	62.0	0.0	5.3	3.67	2.66	2.87	0.0	6.83	8	4	4	0	2	5	12	8	0	16	3.071428571428571	3.0	-2	1.0375	0.69	1.26	1.5036231884057973	0.8234126984126985	0.5476190476190476	0.34750000000000014	0.8331168357826118	53.838375	31.349999999999998	9.149999999999999	6.209929173240241e-05	37.519999999999996	222.8438768115942	223.3294936473768	224.98544972998846	-0.6403144102831129	1.1883812529219262
0.0	233.37177602	(Pr0.75Zn0.25)NiO3	Pr	0.75	Zn	0.25	Ni	1.0	_	0.0	O	3.0	59	30	28	0	8	31.0	76.0	67.0	0.0	101.0	1.85	1.35	1.35	0.0	0.6	1.13	1.65	1.91	0.0	3.44	140.90765	65.409	58.6934	0.0	15.9994	20.8	9.16	6.59	0.0	17.36	13.0	120.0	91.0	0.0	0.02658	216.0	38.67	49.0	0.0	5.3	3.67	2.66	3.52	0.0	6.83	8	4	4	0	2	5	12	10	0	16	2.75	3.3	-2	1.0825	0.6759999999999999	1.26	1.6013313609467457	0.8591269841269842	0.5365079365079365	0.4065000000000001	0.8555772907693635	40.758375	16.349999999999998	9.07	6.209929173240241e-05	24.44	222.80516863905325	223.25424592982262	224.97572335782667	-0.6235247290749443	1.2270894254628746
0.0	144.367702947	(Sr0.875Zn0.125)CoO3	Sr	0.875	Zn	0.125	Co	1.0	_	0.0	O	3.0	38	30	27	0	8	15.0	76.0	64.0	0.0	101.0	2.0	1.35	1.35	0.0	0.6	0.95	1.65	1.88	0.0	3.44	87.62	65.409	58.933195	0.0	15.9994	33.94	9.16	6.67	0.0	17.36	35.0	120.0	100.0	0.0	0.02658	197.2	38.67	55.0	0.0	5.3	6.08	2.66	2.51	0.0	6.83	5	4	4	0	2	2	12	9	0	16	2.0	4.0	-2	1.2650000000000001	0.67	1.26	1.8880597014925373	1.003968253968254	0.5317460317460317	0.5950000000000001	0.9251008406715195	45.12	10.060000000000002	6.07	0.0005925925925925926	17.18	200.90694029850746	201.23704113917898	203.17572335782666	-0.5350873892015519	1.359726368159204
0.0	321.79500280599996	(Sr0.875Zn0.125)NiO3	Sr	0.875	Zn	0.125	Ni	1.0	_	0.0	O	3.0	38	30	28	0	8	15.0	76.0	67.0	0.0	101.0	2.0	1.35	1.35	0.0	0.6	0.95	1.65	1.91	0.0	3.44	87.62	65.409	58.6934	0.0	15.9994	33.94	9.16	6.59	0.0	17.36	35.0	120.0	91.0	0.0	0.02658	197.2	38.67	49.0	0.0	5.3	6.08	2.66	3.52	0.0	6.83	5	4	4	0	2	2	12	10	0	16	2.0	4.0	-2	1.2650000000000001	0.62	1.26	2.0403225806451615	1.003968253968254	0.49206349206349204	0.6450000000000001	0.94970458643406	39.09	3.0600000000000023	6.04	0.0005925925925925926	11.150000000000006	200.80467741935482	201.1093820057889	203.17572335782666	-0.5152566913870811	1.461989247311828
0.0	191.511615135	(Sr0.75Zn0.25)CoO3	Sr	0.75	Zn	0.25	Co	1.0	_	0.0	O	3.0	38	30	27	0	8	15.0	76.0	64.0	0.0	101.0	2.0	1.35	1.35	0.0	0.6	0.95	1.65	1.88	0.0	3.44	87.62	65.409	58.933195	0.0	15.9994	33.94	9.16	6.67	0.0	17.36	35.0	120.0	100.0	0.0	0.02658	197.2	38.67	55.0	0.0	5.3	6.08	2.66	2.51	0.0	6.83	5	4	4	0	2	2	12	9	0	16	2.0	4.0	-2	1.21	0.67	1.26	1.8059701492537312	0.9603174603174602	0.5317460317460317	0.5399999999999999	0.9049501292905555	45.12	10.060000000000002	6.07	0.0005925925925925926	17.18	200.93402985074627	201.29897998003682	203.17572335782666	-0.5510581320790021	1.332636815920398
0.0	369.780134181	(Sr0.75Zn0.25)NiO3	Sr	0.75	Zn	0.25	Ni	1.0	_	0.0	O	3.0	38	30	28	0	8	15.0	76.0	67.0	0.0	101.0	2.0	1.35	1.35	0.0	0.6	0.95	1.65	1.91	0.0	3.44	87.62	65.409	58.6934	0.0	15.9994	33.94	9.16	6.59	0.0	17.36	35.0	120.0	91.0	0.0	0.02658	197.2	38.67	49.0	0.0	5.3	6.08	2.66	3.52	0.0	6.83	5	4	4	0	2	2	12	10	0	16	2.0	4.0	-2	1.21	0.62	1.26	1.9516129032258065	0.9603174603174602	0.49206349206349204	0.59	0.9290179518780703	39.09	3.0600000000000023	6.04	0.0005925925925925926	11.150000000000006	200.83838709677417	201.17740504865225	203.17572335782666	-0.5319542565704842	1.4282795698924733
0.0	84.41249621840001	(Y0.875Zn0.125)CoO3	Y	0.875	Zn	0.125	Co	1.0	_	0.0	O	3.0	39	30	27	0	8	25.0	76.0	64.0	0.0	101.0	1.8	1.35	1.35	0.0	0.6	1.22	1.65	1.88	0.0	3.44	88.90585	65.409	58.933195	0.0	15.9994	19.88	9.16	6.67	0.0	17.36	17.0	120.0	100.0	0.0	0.02658	162.0	38.67	55.0	0.0	5.3	3.65	2.66	2.51	0.0	6.83	5	4	4	0	2	3	12	9	0	16	2.875	3.2	-2	1.02	0.682	1.26	1.4956011730205279	0.8095238095238095	0.5412698412698413	0.33799999999999997	0.830176859477512	47.288	24.32	6.14	0.00011520000000000001	31.439999999999998	165.84239882697946	166.334575686457	167.97572335782667	-0.6347452393604011	1.1976011730205278
0.0	185.728826305	(Y0.875Zn0.125)NiO3	Y	0.875	Zn	0.125	Ni	1.0	_	0.0	O	3.0	39	30	28	0	8	25.0	76.0	67.0	0.0	101.0	1.8	1.35	1.35	0.0	0.6	1.22	1.65	1.91	0.0	3.44	88.90585	65.409	58.6934	0.0	15.9994	19.88	9.16	6.59	0.0	17.36	17.0	120.0	91.0	0.0	0.02658	162.0	38.67	49.0	0.0	5.3	3.65	2.66	3.52	0.0	6.83	5	4	4	0	2	3	12	10	0	16	2.875	3.2	-2	1.02	0.6839999999999999	1.26	1.4912280701754388	0.8095238095238095	0.5428571428571428	0.3360000000000001	0.8293227680582965	41.258	17.32	6.109999999999999	0.00011520000000000001	25.410000000000004	165.84477192982456	166.33809469788287	167.97572335782667	-0.6353753559648162	1.1952280701754388
0.0	119.29837353200001	(Y0.75Zn0.25)CoO3	Y	0.75	Zn	0.25	Co	1.0	_	0.0	O	3.0	39	30	27	0	8	25.0	76.0	64.0	0.0	101.0	1.8	1.35	1.35	0.0	0.6	1.22	1.65	1.88	0.0	3.44	88.90585	65.409	58.933195	0.0	15.9994	19.88	9.16	6.67	0.0	17.36	17.0	120.0	100.0	0.0	0.02658	162.0	38.67	55.0	0.0	5.3	3.65	2.66	2.51	0.0	6.83	5	4	4	0	2	3	12	9	0	16	2.75	3.3	-2	1.0	0.6805	1.26	1.4695077149155034	0.7936507936507936	0.540079365079365	0.3195	0.8235307010984783	47.288	24.32	6.14	0.00011520000000000001	31.439999999999998	165.8499922850845	166.35402298618297	167.97572335782667	-0.6396355030375038	1.1900077149155033
0.0	228.914530895	(Y0.75Zn0.25)NiO3	Y	0.75	Zn	0.25	Ni	1.0	_	0.0	O	3.0	39	30	28	0	8	25.0	76.0	67.0	0.0	101.0	1.8	1.35	1.35	0.0	0.6	1.22	1.65	1.91	0.0	3.44	88.90585	65.409	58.6934	0.0	15.9994	19.88	9.16	6.59	0.0	17.36	17.0	120.0	91.0	0.0	0.02658	162.0	38.67	49.0	0.0	5.3	3.65	2.66	3.52	0.0	6.83	5	4	4	0	2	3	12	10	0	16	2.75	3.3	-2	1.0	0.6759999999999999	1.26	1.4792899408284026	0.7936507936507936	0.5365079365079365	0.32400000000000007	0.8254448995256184	41.258	17.32	6.109999999999999	0.00011520000000000001	25.410000000000004	165.8447100591716	166.3461549586972	167.97572335782667	-0.6382300985194703	1.1952899408284026
0.0	131.350152405	Ba(Hf0.5Co0.5)O3	Ba	1.0	_	0.0	Hf	0.5	Co	0.5	O	3.0	56	0	72	27	8	14.0	0.0	50.0	64.0	101.0	2.15	0.0	1.55	1.35	0.6	0.89	0.0	1.3	1.88	3.44	137.327	0.0	178.49	58.933195	15.9994	38.16	0.0	13.44	6.67	17.36	18.0	0.0	23.0	100.0	0.02658	272.0	0.0	103.0	55.0	5.3	5.02	0.0	3.2	2.51	6.83	6	0	6	4	2	2	0	4	9	16	2.0	4.0	-2	1.49	0.76	1.26	1.9605263157894737	1.1825396825396826	0.6031746031746031	0.73	0.9626453704272304	91.76162500000001	58.690000000000005	7.74	0.035659620991253645	61.39000000000001	276.76947368421054	277.0021190546378	278.9997837641894	-0.49992234528150636	1.301954887218045
0.0	70.2166732026	Ba(Hf0.75Co0.25)O3	Ba	1.0	_	0.0	Hf	0.75	Co	0.25	O	3.0	56	0	72	27	8	14.0	0.0	50.0	64.0	101.0	2.15	0.0	1.55	1.35	0.6	0.89	0.0	1.3	1.88	3.44	137.327	0.0	178.49	58.933195	15.9994	38.16	0.0	13.44	6.67	17.36	18.0	0.0	23.0	100.0	0.02658	272.0	0.0	103.0	55.0	5.3	5.02	0.0	3.2	2.51	6.83	6	0	6	4	2	2	0	4	9	16	2.0	4.0	-2	1.49	0.8049999999999999	1.26	1.8509316770186337	1.1825396825396826	0.6388888888888888	0.685	0.9416676262774846	91.76162500000001	58.690000000000005	7.74	0.035659620991253645	61.39000000000001	276.83406832298135	277.09073594925883	278.9997837641894	-0.5170119290244939	1.237360248447205
0.0	45.7531836013	Ba(Hf0.875Co0.125)O3	Ba	1.0	_	0.0	Hf	0.875	Co	0.125	O	3.0	56	0	72	27	8	14.0	0.0	50.0	64.0	101.0	2.15	0.0	1.55	1.35	0.6	0.89	0.0	1.3	1.88	3.44	137.327	0.0	178.49	58.933195	15.9994	38.16	0.0	13.44	6.67	17.36	18.0	0.0	23.0	100.0	0.02658	272.0	0.0	103.0	55.0	5.3	5.02	0.0	3.2	2.51	6.83	6	0	6	4	2	2	0	4	9	16	2.0	4.0	-2	1.49	0.8275	1.26	1.8006042296072506	1.1825396825396826	0.6567460317460317	0.6625	0.9315179153355716	91.76162500000001	58.690000000000005	7.74	0.035659620991253645	61.39000000000001	276.8618957703927	277.13091368572833	278.9997837641894	-0.525187931399788	1.2095328010358222
0.45	37.9332462026	Ba(Nb0.5Co0.5)O3	Ba	1.0	_	0.0	Nb	0.5	Co	0.5	O	3.0	56	0	41	27	8	14.0	0.0	53.0	64.0	101.0	2.15	0.0	1.45	1.35	0.6	0.89	0.0	1.6	1.88	3.44	137.327	0.0	92.90638	58.933195	15.9994	38.16	0.0	10.83	6.67	17.36	18.0	0.0	54.0	100.0	0.02658	272.0	0.0	98.0	55.0	5.3	5.02	0.0	3.3	2.51	6.83	6	0	5	4	2	2	0	5	9	16	2.0	4.0	-2	1.49	0.7325	1.26	2.0341296928327646	1.1825396825396826	0.5813492063492064	0.7575	0.9759315675096639	86.46162500000001	52.690000000000005	7.44	0.035659620991253645	56.09000000000001	276.7233703071672	276.9418018746769	278.9927129910376	-0.48896817854973085	1.3480582642613361
0.0	45.073198625	Ba(Nb0.875Co0.125)O3	Ba	1.0	_	0.0	Nb	0.875	Co	0.125	O	3.0	56	0	41	27	8	14.0	0.0	53.0	64.0	101.0	2.15	0.0	1.45	1.35	0.6	0.89	0.0	1.6	1.88	3.44	137.327	0.0	92.90638	58.933195	15.9994	38.16	0.0	10.83	6.67	17.36	18.0	0.0	54.0	100.0	0.02658	272.0	0.0	98.0	55.0	5.3	5.02	0.0	3.3	2.51	6.83	6	0	5	4	2	2	0	5	9	16	2.0	4.1875	-2	1.49	0.7987500000000001	1.26	1.8654147104851329	1.1825396825396826	0.6339285714285715	0.6912499999999999	0.9445263622406828	86.46162500000001	52.690000000000005	7.44	0.035659620991253645	56.09000000000001	276.8258352895149	277.07911165175557	278.9927129910376	-0.5146981238263059	1.2455932819137043
0.302	21.6105345	Ba(Ta0.5Co0.5)O3	Ba	1.0	_	0.0	Ta	0.5	Co	0.5	O	3.0	56	0	73	27	8	14.0	0.0	52.0	64.0	101.0	2.15	0.0	1.45	1.35	0.6	0.89	0.0	1.5	1.88	3.44	137.327	0.0	180.94788	58.933195	15.9994	38.16	0.0	10.85	6.67	17.36	18.0	0.0	57.0	100.0	0.02658	272.0	0.0	74.0	55.0	5.3	5.02	0.0	3.31	2.51	6.83	6	0	6	4	2	2	0	5	9	16	2.0	4.0	-2	1.49	0.7325	1.26	2.0341296928327646	1.1825396825396826	0.5813492063492064	0.7575	0.9759315675096639	62.561625	28.690000000000005	7.54	0.035659620991253645	32.190000000000005	276.7233703071672	276.9418018746769	278.9927129910376	-0.48896817854973085	1.3480582642613361
0.0	109.47390069	Ba(Ta0.875Co0.125)O3	Ba	1.0	_	0.0	Ta	0.875	Co	0.125	O	3.0	56	0	73	27	8	14.0	0.0	52.0	64.0	101.0	2.15	0.0	1.45	1.35	0.6	0.89	0.0	1.5	1.88	3.44	137.327	0.0	180.94788	58.933195	15.9994	38.16	0.0	10.85	6.67	17.36	18.0	0.0	57.0	100.0	0.02658	272.0	0.0	74.0	55.0	5.3	5.02	0.0	3.31	2.51	6.83	6	0	6	4	2	2	0	5	9	16	2.0	4.1875	-2	1.49	0.7987500000000001	1.26	1.8654147104851329	1.1825396825396826	0.6339285714285715	0.6912499999999999	0.9445263622406828	62.561625	28.690000000000005	7.54	0.035659620991253645	32.190000000000005	276.8258352895149	277.07911165175557	278.9927129910376	-0.5146981238263059	1.2455932819137043
0.0	92.44931640520001	Ba(Zr0.5Co0.5)O3	Ba	1.0	_	0.0	Zr	0.5	Co	0.5	O	3.0	56	0	40	27	8	14.0	0.0	49.0	64.0	101.0	2.15	0.0	1.55	1.35	0.6	0.89	0.0	1.33	1.88	3.44	137.327	0.0	91.224	58.933195	15.9994	38.16	0.0	14.02	6.67	17.36	18.0	0.0	23.0	100.0	0.02658	272.0	0.0	112.0	55.0	5.3	5.02	0.0	3.23	2.51	6.83	6	0	5	4	2	2	0	4	9	16	2.0	4.0	-2	1.49	0.765	1.26	1.9477124183006536	1.1825396825396826	0.6071428571428571	0.725	0.9602684682780275	100.73162500000001	67.69	7.71	0.035659620991253645	70.36000000000001	276.77728758169934	277.0125560499774	278.9997837641894	-0.5018714670285224	1.294140989729225
0.121	28.947669202600004	Ba(Zr0.75Co0.25)O3	Ba	1.0	_	0.0	Zr	0.75	Co	0.25	O	3.0	56	0	40	27	8	14.0	0.0	49.0	64.0	101.0	2.15	0.0	1.55	1.35	0.6	0.89	0.0	1.33	1.88	3.44	137.327	0.0	91.224	58.933195	15.9994	38.16	0.0	14.02	6.67	17.36	18.0	0.0	23.0	100.0	0.02658	272.0	0.0	112.0	55.0	5.3	5.02	0.0	3.23	2.51	6.83	6	0	5	4	2	2	0	4	9	16	2.0	4.0	-2	1.49	0.8125	1.26	1.833846153846154	1.1825396825396826	0.6448412698412699	0.6775	0.9382599026600751	100.73162500000001	67.69	7.71	0.035659620991253645	70.36000000000001	276.84365384615387	277.1044137488139	278.9997837641894	-0.5197637896749354	1.2277747252747253
